OperatorId,OperatorName,Owner,TotalOperatorTokens,DelegatorId,DelegatorsOperatorTokens
0x9873b5ebeaee963929a18e77af3ac66b20cf3de0,Zzz Money Club,0xafc3444e48eb831419e96b6284431b5ed4dc8329,837840.550114220208777894,0xc6ea091a8623771be52db5f662b2a445a598fab3,9343.037761261467100648
0x9873b5ebeaee963929a18e77af3ac66b20cf3de0,Zzz Money Club,0xafc3444e48eb831419e96b6284431b5ed4dc8329,837840.550114220208777894,0xe8b11a762e978f16f183f74126d4c4fb035151b7,18872.820813199943747462
0x9873b5ebeaee963929a18e77af3ac66b20cf3de0,Zzz Money Club,0xafc3444e48eb831419e96b6284431b5ed4dc8329,837840.550114220208777894,0xfb6d9a31d8e2d4ad08d112f3814f6d4fb2af6488,3848.981180035576831872
0x9b22c3e1761f50cc6994e1ff845f0652253d0292,FrBZHOper,0xa199476472c365cd09ee084815cee463281c155a,18993.812726110359475434,0xa199476472c365cd09ee084815cee463281c155a,18993.812726110359475434
0x9dc639a2f4f530d45949914b7f6ae0be1a6a038f,DATA_Like_Water,0xf1711905ee7015bfde6dce2d9c7c0b0246cafb5f,5953.981826713543840823,0xf1711905ee7015bfde6dce2d9c7c0b0246cafb5f,5953.981826713543840823
0x9ea339ac1744c0e0892b50534f6a57975a85965b,lolo,0x6766ee1332f6fc973b86a0d83f41557e046d455c,25901.975867936086574821,0x6766ee1332f6fc973b86a0d83f41557e046d455c,25901.975867936086574821
0x9ebff7cec86ffd8bf0553aca60c5dce64850c60a,Zinger Data Nodes,0x54dd72948c8176d742817767217fff3de2a17e77,22500.292216410589073245,0x54dd72948c8176d742817767217fff3de2a17e77,22500.292216410589073245
0x9f580f2fd1cba5d1269023ce134b570db5aab705,node worker,0x624ce1ed71e1b1024c96a0e5582476847292840f,7005.383922854615751413,0x624ce1ed71e1b1024c96a0e5582476847292840f,7005.383922854615751413
0xa040c958a5f58f19ced651a4b9463ff80cf6fb2c,DataMiningCenter,0x829cb63c3220c66ad563641d342ff152a5ee3390,20000.0,0x829cb63c3220c66ad563641d342ff152a5ee3390,20000.0
0xa0c0fe2ba03d8f51e5c8e0329cf1194a559ca31c,3N,0x23595ab80f56367b585947fe8f0a883b3bf08c05,106180.342608546415013708,0x23595ab80f56367b585947fe8f0a883b3bf08c05,20026.703692608600978844
0xa0c0fe2ba03d8f51e5c8e0329cf1194a559ca31c,3N,0x23595ab80f56367b585947fe8f0a883b3bf08c05,106180.342608546415013708,0x5f9d3f84c7a433a15199999fe69eadb7e2d2fa21,21538.451068281690924219
0xa0c0fe2ba03d8f51e5c8e0329cf1194a559ca31c,3N,0x23595ab80f56367b585947fe8f0a883b3bf08c05,106180.342608546415013708,0x697d41551bc827c19882bb87f6a244016e897aaa,16153.796961914030777661
0xa0c0fe2ba03d8f51e5c8e0329cf1194a559ca31c,3N,0x23595ab80f56367b585947fe8f0a883b3bf08c05,106180.342608546415013708,0x9fc5dcfb15086fa19e5ce35894f8755f89dfff19,16153.796961914030777661
0xa0c0fe2ba03d8f51e5c8e0329cf1194a559ca31c,3N,0x23595ab80f56367b585947fe8f0a883b3bf08c05,106180.342608546415013708,0xd50dc208003337b3a224b86bc37d07f3c7318abc,16153.796961914030777661
0xa0c0fe2ba03d8f51e5c8e0329cf1194a559ca31c,3N,0x23595ab80f56367b585947fe8f0a883b3bf08c05,106180.342608546415013708,0xd79a6234afffef012ee2c613d018d1459add4d7a,16153.796961914030777662
0xa6a034a6bfb96ef57c3bc685637a62a5edca3f98,Daydreamer,0x2089eb5ef957fa431fc2b0b8aefb63caeb46ba8d,126883.923912978471035573,0x2089eb5ef957fa431fc2b0b8aefb63caeb46ba8d,126883.923912978471035573
0xa7438c9d3808fc8aaad985c30376f561a9c1c9f3,bergi datanode,0x014991d376781b7bb4c6d68de0fbf353730323ae,5712.979754096837429085,0x014991d376781b7bb4c6d68de0fbf353730323ae,5712.979754096837429085
0xa7f00f73847dc6aabb96fe36e8250907f8f4e67e,NodesAddicted.com,0x5bd71294b34294bd7f8b0de13282030b5400acd3,11911.251241794871881417,0x5bd71294b34294bd7f8b0de13282030b5400acd3,11911.251241794871881417
0xa800986b2e45dc92c385f8f970fafbad55d2e8b1,Node Admins,0xf060896b6fa23b1cca495c552fc85b47f3cea5c1,6778.970962864322238211,0xf060896b6fa23b1cca495c552fc85b47f3cea5c1,6778.970962864322238211
0xad0b0fdd30fc335a9a6ffee79351aafee144745f,Agape Blessings,0x904b3f6d3b88c4a5a880bc89633172c1d1d1b860,10218.974289203386244082,0x904b3f6d3b88c4a5a880bc89633172c1d1d1b860,10218.974289203386244082
0xb1c09aa4ac8f546d7159c5b2d75d79ae396dbddb,yostreamr,0x9f30e3708f39dc482288eaac10e1f13a086fab05,5045.5572,0x9f30e3708f39dc482288eaac10e1f13a086fab05,5045.5572
0xb39122fc9095606fa5e1f54b040ffaf0b324af4d,Tacticarais,0xf150bfb8158cf9c551d48369d2fad49e70649390,5100.0,0xf150bfb8158cf9c551d48369d2fad49e70649390,5100.0
0xb405e24d060bd187bb15bc9de97eb8f4f6ee7f59,root,0xd1be54b994c89c07b1779f77be6781d4c72a3164,8331.651289281662423359,0xd1be54b994c89c07b1779f77be6781d4c72a3164,8331.651289281662423359
0xb4bb214fa41c97a269f2408a61744adfbfa2a840,DavOperatorStreamR-Mainnet RC,0x404f53a2755b4a9d4c47d01ebcc298e4fb9704a9,19726.101901367294006393,0x404f53a2755b4a9d4c47d01ebcc298e4fb9704a9,19726.101901367294006393
0xb62d2bd3b9167f53ae1777842cc1b13bf3c7fbda,NodeBitsDAO,0xde866272360459418c97795737c0a72dbe6d743e,80058.34611067054054739,0xde866272360459418c97795737c0a72dbe6d743e,80058.34611067054054739
0xb677b9860ff4cdee53e51ace943c3cb5ccb262a9,RaD3v.Cloud,0x0c3385f3c5ea36d534ad9daaf546eeb7fc1eafb6,28110.564609031437933909,0x0c3385f3c5ea36d534ad9daaf546eeb7fc1eafb6,28110.564609031437933909
0xbad30e9aadc2f981c7fb8767b905a015c47324f0,kirofacto,0x4e599110f459ce323fc9922e04cc56526d0935ed,15.38,0x4e599110f459ce323fc9922e04cc56526d0935ed,15.38
0xbb3f8736fefe4774bb1dbb1c45b7e1d2fdae2f97,FCC Capital (OLD),0x8a591a669a2c12cfe3a2ef5819b6f0a6eb8472f8,434.406545566254887708,0x8a591a669a2c12cfe3a2ef5819b6f0a6eb8472f8,434.406545566254887708
0xbb7c82f7ed7defa5b1a70fd0629f88fb57a6c4df,StreamRelayer,0xb02ea92d5e0b667dc79487dbd34073e8f83ebf6c,2138.069291962379266551,0xb02ea92d5e0b667dc79487dbd34073e8f83ebf6c,2138.069291962379266551
0xbba59c475bc01135cfaed8c6b653aee7c0ef0c55,OCTIVIO,0x9757ec072cfde29523aaf0a3d3aa3deccbfc5e74,77957.788561592243479838,0x9757ec072cfde29523aaf0a3d3aa3deccbfc5e74,77957.788561592243479838
0xbd25cc1d96724b43dd629381cff100fe6977454d,Nodilicous,0xe885b66814397064f49859d95035017d0fff0255,93880.333796714146277226,0xe885b66814397064f49859d95035017d0fff0255,93880.333796714146277226
0xbf03ab70306a455adfaf9c0e76a95cdd082e58e4,acerieus,0x397ff15917790eaebe4359e4a71739ca0aa07673,6202.419413197003045084,0x397ff15917790eaebe4359e4a71739ca0aa07673,6202.419413197003045084
0xbf3cbe5ef56f87a072d3673d074ed8abd2b67373,pinang-fleet,0x65b579f03f9d7fd6504f10ea5d885a2b694cb4ff,5000.0,0x65b579f03f9d7fd6504f10ea5d885a2b694cb4ff,5000.0
0xbf516194b36bd6af2819fb791065a8fc41ec649b,CHEMONODE,0x91fc4c2788a3a0a972e432a2e79f5cd8a3801a33,42697.436648863932298175,0x91fc4c2788a3a0a972e432a2e79f5cd8a3801a33,42697.436648863932298175
0xbfda420c8c5544fec741efd973cd850af40cfd84,Dreamr,0xa45d66c0daab83a841cb1d8c12ae5fed96ed115c,2181103.979692326777683656,0x13551bf18d289fb7ee8be6fbf92d48b5cb8a8747,3718.652485805900871874
0xbfda420c8c5544fec741efd973cd850af40cfd84,Dreamr,0xa45d66c0daab83a841cb1d8c12ae5fed96ed115c,2181103.979692326777683656,0xa45d66c0daab83a841cb1d8c12ae5fed96ed115c,2177385.327206520876811782
0xc05562dbdc3472ac23b5b3d18f9d8f1debb12374,zagyzagyNode,0xc39271110a7f2e210492d730d2586d32e2c2c37d,6035.86661757136063512,0xc39271110a7f2e210492d730d2586d32e2c2c37d,6035.86661757136063512
0xc09856377803afade096ffb899b0cd695d4db9a3,Le Coin du Mineur,0x2b3f372492706913bb60fa869605cd5d8acc3cd0,5000.0,0x2b3f372492706913bb60fa869605cd5d8acc3cd0,5000.0
0xc49a3b9414f579a87097361cd5b0a3de61f4c623,Spider,0x496d4cdfce1690a098c2a3c8ee40ed2c23a199e5,3.0,0x496d4cdfce1690a098c2a3c8ee40ed2c23a199e5,3.0
0xc62ee4c50c8fcbc93c6f6c87073bb66f82ad5035,LatencySlayer,0x4d61abac50ae13c08efc4de0ec9ef4c2857dcd9f,234854.813027083246973542,0x4d61abac50ae13c08efc4de0ec9ef4c2857dcd9f,234854.813027083246973542
0xc6aa9614de23d8b654c658c5c5891189270a2bdb,StreamrOnFlux,0x2154c44c7e74ebf130a810adb2cdff2d4a35a603,5301.7,0x2154c44c7e74ebf130a810adb2cdff2d4a35a603,321.7
0xc6aa9614de23d8b654c658c5c5891189270a2bdb,StreamrOnFlux,0x2154c44c7e74ebf130a810adb2cdff2d4a35a603,5301.7,0x3685f20b81a9c110bbcb971409961df1c54912c8,4980.0
0xc6dfc70221f4ec0470da132daaa0b81f8ef3c56c,Cats&Synths,0xd083e4c5ac9f2541169b1c3a2cb94ee15e294c4b,6100.0,0xd083e4c5ac9f2541169b1c3a2cb94ee15e294c4b,6100.0
0xc780465c36c4bacee74dabafcb0521327033bede,Frenchop,0xf07c49ea0c4dcd1f72fc9c8f3224220527337d81,5451.530000221790205873,0xf07c49ea0c4dcd1f72fc9c8f3224220527337d81,5451.530000221790205873
0xc86c131628d4511120c5681df3f2752a4e049b30,CryptoTraders,0x21e5d9486ca4c3c0e0cde3b8a96f2e95fad730f0,2652.605192213390485617,0x21e5d9486ca4c3c0e0cde3b8a96f2e95fad730f0,2652.605192213390485617
0xcb1203cab45051843fc8f8a075b55bd5b55cde3a,Freya The Best,0x5e05696c49996f332e60328e440f35b7b07863a6,120000.0,0x5e05696c49996f332e60328e440f35b7b07863a6,120000.0
0xcb2994cb71d3f2685f1043184fdec255e33a33c5,TOTC,0x81eb8691a4198d502e0802b7ac8a670020717b38,51690.201337214704194308,0x81eb8691a4198d502e0802b7ac8a670020717b38,51690.201337214704194308
0xcb33ba742fcbca580021821cda998f5cd5ac16f4,ECO NODE FUSION,0x423b0df4224699a7394287bf4b9201c0734c8f3f,21049.79401484079649751,0x423b0df4224699a7394287bf4b9201c0734c8f3f,21049.79401484079649751
0xcbb74c57c2f41bedfd1fc31a8b8b9c16844f2895,Douceur | Olympus,0x8be5312a0362685ac49ab1da3104ea2b476e104c,68907.293250835768628667,0x6a7e0209afaf36119f856c32e873c6e223dac523,20010.264677018675106153
0xcbb74c57c2f41bedfd1fc31a8b8b9c16844f2895,Douceur | Olympus,0x8be5312a0362685ac49ab1da3104ea2b476e104c,68907.293250835768628667,0x8be5312a0362685ac49ab1da3104ea2b476e104c,48897.028573817093522514
0xcc52b3a63d91fcbb1bb7b973c3fed8c29a39cc86,paalomnik,0x29fa5247183ff403c2ba19a435f401c5707f2d3c,10877.612198771031718093,0x29fa5247183ff403c2ba19a435f401c5707f2d3c,10877.612198771031718093
0xd102ac6f69d5cdc7f972b3319741a7e184d3f9fc,Durianpool,0xcdbf28072c99c435183ce833de7c9db08ebce7d3,36814.602081182533207333,0xcdbf28072c99c435183ce833de7c9db08ebce7d3,36814.602081182533207333
0xd2bccc303aa5a63f6290af71e9ff1d8ef4110ba7,WizeMind,0x4fbb35f4f20e785a11ea15b054b7b03d721399ba,10084.00113900378841387,0x4fbb35f4f20e785a11ea15b054b7b03d721399ba,10084.00113900378841387
0xd552e14baec72d2a435ff6a2c64c47382df911f1,Royale With Cheese,0xa606ebbbeb63efadc12c776f1af5d2d6f238f657,10000.07639394338931086,0xa606ebbbeb63efadc12c776f1af5d2d6f238f657,10000.07639394338931086
0xd78e137753c6935b10da2c6c2c823c181682baf2,Sandalfon,0xd00df26e28473c8dad5096b5e857ea7422ae5977,6000.0,0xd00df26e28473c8dad5096b5e857ea7422ae5977,6000.0
0xd7c40f2f1c6c686e7fd13196852cf7dee6e478bb,Stake.Works | Streamr,0x406c3fef5969b36231bd573adfc34e16f54d23e0,5488.0,0x406c3fef5969b36231bd573adfc34e16f54d23e0,5488.0
0xd86380b6b0c3bf5a4d91ed858752358a9d1cacab,Gerlicrom,0x12b29c04c2900202d338c3a62817bcf488e1659e,5000.0,0x12b29c04c2900202d338c3a62817bcf488e1659e,5000.0
0xdb7997fe122ad37265223def305a2ff56143d17d,MrMikeyJR,0x7fe1a25b3d2b289d0edfdf48d42918a62ebf58ed,5698.98705031373507205,0x7fe1a25b3d2b289d0edfdf48d42918a62ebf58ed,5698.98705031373507205
0xdbeb687deb2bfbb78f0736e3728eaa05388fa9e2,Googloid,0x92546e18885dcb559289e46652580543acb4e91c,300000.0,0x92546e18885dcb559289e46652580543acb4e91c,300000.0
0xdd7eaaae40fa6b4b6c6e52f146d2401fd3323fb9,JohnnyBGoode,0x52b23946ca580e92901659ee258b17eb5626dbad,20209.228839650433248809,0x52b23946ca580e92901659ee258b17eb5626dbad,20209.228839650433248809
0xde1068189381e49401a17a110f6ccf1fb845ec2b,NightNode,0x1fd4fc7ae2a04949ed86b0b1f7efc885b9f900b6,63325.96810109205806212,0x1fd4fc7ae2a04949ed86b0b1f7efc885b9f900b6,41065.805813166872763194
0xde1068189381e49401a17a110f6ccf1fb845ec2b,NightNode,0x1fd4fc7ae2a04949ed86b0b1f7efc885b9f900b6,63325.96810109205806212,0x6b99c66233c1cd41df54d8c2853ad4f86dbd1387,22260.162287925185298926
0xde7163fa27562ec5f28ddec9f8b3757126069482,Morty's Node,0x056ea8365365da2a0c7073b13d1bc8c4bae39a5a,19996.915833481301621482,0x056ea8365365da2a0c7073b13d1bc8c4bae39a5a,19996.915833481301621482
0xe42e50b137e1e31b688b1189f43c051892c680ad,3SixtyMining,0xf44b77699f29e1ca61dc02a0b82dd258323719f6,41921.998568251409402919,0xf44b77699f29e1ca61dc02a0b82dd258323719f6,41921.998568251409402919
0xe6a775a784cf5b86b710fabf326f933f97de821c,m51,0x0a3c04b5db246bbaa253a7ddde014f4d221c5d11,7000.0,0x0a3c04b5db246bbaa253a7ddde014f4d221c5d11,5200.0
0xe6a775a784cf5b86b710fabf326f933f97de821c,m51,0x0a3c04b5db246bbaa253a7ddde014f4d221c5d11,7000.0,0x5c8a23b9937febda9782dd317786008fd481dda7,1800.0
0xe71e0eee41ea07037b8263ea214e96fcce32dfbf,dataDaemon,0x0005f6c64351a2f07865d5c8ec87ca0962365ed9,40000.0,0x0005f6c64351a2f07865d5c8ec87ca0962365ed9,40000.0
0xe7f42c342f9c74ad223fdfef02423e13c7820b79,CryptoHouse,0x3f900a666d34ecc20d2883ad72d8bef4267213dd,10800.074019812063241979,0x3f900a666d34ecc20d2883ad72d8bef4267213dd,10800.074019812063241979
0xe9b24cd3ddb633f586fe75bf135ae29ccb838104,Swigs Staking,0x6f03f52a3a50271f40969bd11e3d21cf868bb453,73473.0,0x6f03f52a3a50271f40969bd11e3d21cf868bb453,73473.0
0xeac4f0e0766ade02355e9c0cb9557fc1fe434334,StreamrNodes,0xfc6e9d9d7a2cc9f144c9e737608bd60d653bbb2f,145152.071852584247181672,0xfc6e9d9d7a2cc9f144c9e737608bd60d653bbb2f,145152.071852584247181672
0xebf5c1dcfd865bab560046dc425b3cdb55a2fcd6,Campfire,0xa6097c602ced922ad77892516ab4fa47bd193689,23187.235323318187182761,0xa6097c602ced922ad77892516ab4fa47bd193689,23187.235323318187182761
0xeec7648e2c2ddf688df8f148fe58889e96c7f8b1,baconxav,0xe929522db998eb39d85ad0edbbdfcf33ed6cd67d,12090.0,0xe929522db998eb39d85ad0edbbdfcf33ed6cd67d,12090.0
0xf352325272053eb0e9b2394d597bfa9491fa2a37,Newin,0xa5673a05689f2b0d9c85c0a2c190fb19bb9c4cbe,116083.073472376129337863,0xa5673a05689f2b0d9c85c0a2c190fb19bb9c4cbe,116083.073472376129337863
0xf392caa3645712103e833267fb3a1a75bc182d84,KCKKC,0x6cb4f8d6a3079efec8a4b5f0beef799181965393,5000.0,0x6cb4f8d6a3079efec8a4b5f0beef799181965393,5000.0
0xf53661dc87ca106f2aa2f8fb4c830613e03c2701,AEM23,0xda53a5e97d118076e5140ce35e052fcd5b99726b,14000.0,0xda53a5e97d118076e5140ce35e052fcd5b99726b,14000.0
0xf9732e20f1bf0ec6f429e5289d294bf28bd791b9,ﾒNodes,0xa5672528cafa65ca8eb4575c5e8779e8f4a670ab,99591.04053454376039312,0xa5672528cafa65ca8eb4575c5e8779e8f4a670ab,99591.04053454376039312
0xf9dffc1f17c9355ae88027090486323d6a23a4ec,steonode1,0x953dbd516457056c9b4498bd3aac3ef3421162e4,5225.0,0x953dbd516457056c9b4498bd3aac3ef3421162e4,5225.0
0xfc586d52da3b9c99cc4006dc966afe3589f35306,endezant,0x5013a1362342731b564d0ea650be99365782561f,5243.807394167978182386,0x5013a1362342731b564d0ea650be99365782561f,5243.807394167978182386
0xfcca869915da86fd8e06904d33f2c2983534877f,CalvinA,0x96e2fe47fc5d5ff72aea129809364310b045d70c,181077.267311897918327738,0x96e2fe47fc5d5ff72aea129809364310b045d70c,181077.267311897918327738
0xfd847432606faa3b13e5810834aa8324bb6572c7,Caterator,0x70c56e9454eea45efbcb58754bb7151d008bbe5e,172599.203398986845287516,0x70c56e9454eea45efbcb58754bb7151d008bbe5e,172599.203398986845287516
0xfde4704f1ef76f495761ad6be4b04fb78c2d98c3,HASM,0x13759dfe2d73255e381b031c8dc433c188a58365,5100.369,0x13759dfe2d73255e381b031c8dc433c188a58365,5100.369
0xff14334a685e2a0ae8192d1b402b0b80ce396e67,Dr Operator Jr,0x4be65a6d94a2b12b602c1cbb94d057438db37d83,5000.0,0x4be65a6d94a2b12b602c1cbb94d057438db37d83,5000.0
0xffbb8d28b5bc53f8ac60d1afbb4bbda682950e51,kalidus,0xe6df364718ccfb96025ef24078b7c8d387a47242,10.4,0xe6df364718ccfb96025ef24078b7c8d387a47242,10.4
